playlist_index,original_title,original_artists,search_query_index,search_query_text,candidate_count,elapsed_ms,is_winner,winner_candidate_index,is_stop
42,[2] Dat Guitar (Original Mix),Caiiro,5,Dat Guitar (Original Mix) Caiiro,6,6327,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,6,Caiiro Dat Guitar (Original Mix),197,17343,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,7,[2] Dat Guitar (Original Mix) (Original Mix) Caiiro,194,21998,N,,N
42,[2] Dat Guitar (Original Mix),Caiiro,8,Caiiro [2] Dat Guitar (Original Mix) (Original Mix),199,18715,N,,Y
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),1,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended remix,56,16467,Y,2,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),2,Black Coffee Extended remix [2-3] Reflections (Black Coffee Extended Remix),6,6636,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),3,Reflections Black Coffee Extended remix,6,6461,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),4,Black Coffee Extended remix Reflections,51,19180,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),5,Reflections (Black Coffee Extended Remix) Black Coffee Extended remix,6,6662,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),6,Black Coffee Extended remix Reflections (Black Coffee Extended Remix),51,16569,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),7,[2-3] Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix) Black Coffee Extended remix,53,15443,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),8,Black Coffee Extended remix [2-3] Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix),6,7071,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),9,Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix) Black Coffee Extended remix,6,6551,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),10,Black Coffee Extended remix Reflections (Black Coffee Extended Remix) (Black Coffee Extended Remix),6,6847,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),11,[2-3] Reflections (Black Coffee Extended Remix) Themba,6,21364,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),12,Themba [2-3] Reflections (Black Coffee Extended Remix),6,15872,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),13,[2-3] Reflections (Black Coffee Extended Remix) Thoko (SA),33,14800,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),14,Thoko (SA) [2-3] Reflections (Black Coffee Extended Remix),6,6688,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),15,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended,54,17183,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),16,Black Coffee Extended [2-3] Reflections (Black Coffee Extended Remix),27,14443,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),17,[2-3] Reflections (Black Coffee Extended Remix) Themba Thoko (SA),28,15997,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),18,Themba Thoko (SA) [2-3] Reflections (Black Coffee Extended Remix),28,18892,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),19,[2-3] Reflections (Black Coffee Extended Remix) Themba & Thoko (SA),6,15056,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),20,Themba & Thoko (SA) [2-3] Reflections (Black Coffee Extended Remix),6,16331,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),21,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended Themba,10,16089,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),22,Black Coffee Extended Themba [2-3] Reflections (Black Coffee Extended Remix),6,15485,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),23,[2-3] Reflections (Black Coffee Extended Remix) Black Coffee Extended & Themba,28,15191,N,,N
43,[2-3] Reflections (Black Coffee Extended Remix),Themba feat. Thoko (SA),24,Black Coffee Extended & Themba [2-3] Reflections (Black Coffee Extended Remix),53,16366,N,,Y
44,Wizard Of Love,Blondish feat. Shawni,1,Wizard Of Love Blondish,6,7412,N,,N
44,Wizard Of Love,Blondish feat. Shawni,2,Blondish Wizard Of Love,6,15955,N,,N
44,Wizard Of Love,Blondish feat. Shawni,3,Wizard Of Love Shawni,6,8491,N,,N
44,Wizard Of Love,Blondish feat. Shawni,4,Shawni Wizard Of Love,6,9222,Y,2,Y
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,1,[3] (F) Diablo (feat. Domitila) Yamil Domitila,31,20003,Y,2,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,2,Yamil Domitila [3] (F) Diablo (feat. Domitila),39,18537,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,3,Diablo Yamil Domitila,6,8052,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,4,Yamil Domitila Diablo,24,21991,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,5,Diablo (feat. Domitila) Yamil Domitila,6,7127,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,6,Yamil Domitila Diablo (feat. Domitila),31,14545,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,7,Diablo (F) Yamil Domitila,6,6057,N,,N
45,[3] (F) Diablo (feat. Domitila),Yamil Domitila,8,Yamil Domitila Diablo (F),24,18972,N,,Y
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,1,[3-4] (F) Inside Your Soul (Reznik Remix) Reznik remix,62,23211,Y,1,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,2,Reznik remix [3-4] (F) Inside Your Soul (Reznik Remix),51,17468,N,,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,3,Inside Your Soul Reznik remix,6,6098,N,,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,4,Reznik remix Inside Your Soul,15,23055,N,,N
46,[3-4] (F) Inside Your Soul (Reznik Remix),Whitesquare,5,Inside Your Soul (Reznik Remix) Reznik remix,6,6249,N,,Y
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,1,[3] Before The Flood (Ankhoi Remix) Ankhoi remix,50,20676,Y,1,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,2,Ankhoi remix [3] Before The Flood (Ankhoi Remix),65,18247,N,,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,3,Before The Flood Ankhoi remix,10,7287,N,,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,4,Ankhoi remix Before The Flood,65,15262,N,,N
47,[3] Before The Flood (Ankhoi Remix),&ME & Rampa & Adam Port & Keinemusik & Cubicolor,5,Before The Flood (Ankhoi Remix) Ankhoi remix,6,6486,N,,Y
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,1,[3] Just Let Go feat. Zemira Israel (Original Mix) Birds of Mind,6,15023,Y,2,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,2,Birds of Mind [3] Just Let Go feat. Zemira Israel (Original Mix),6,14511,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,3,Just Let Go feat. Zemira Israel Birds of Mind,6,8481,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,4,Birds of Mind Just Let Go feat. Zemira Israel,6,17058,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,5,Just Let Go feat. Zemira Israel (Original Mix) Birds of Mind,6,6668,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,6,Birds of Mind Just Let Go feat. Zemira Israel (Original Mix),6,14881,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,7,[3] Just Let Go feat. Zemira Israel (Original Mix) (Original Mix) Birds of Mind,6,15558,N,,N
48,[3] Just Let Go feat. Zemira Israel (Original Mix),Birds of Mind,8,Birds of Mind [3] Just Let Go feat. Zemira Israel (Original Mix) (Original Mix),6,14471,N,,Y
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,1,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik remix,25,27771,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,2,Keinemusik remix [3] (F) Never Sleep Again (Keinemusik Remix),124,24713,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,3,Never Sleep Again Keinemusik remix,25,29076,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,4,Keinemusik remix Never Sleep Again,25,23201,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,5,Never Sleep Again (Keinemusik Remix) Keinemusik remix,131,18135,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,6,Keinemusik remix Never Sleep Again (Keinemusik Remix),14,15734,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,7,Never Sleep Again (F) Keinemusik remix,25,33226,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,8,Keinemusik remix Never Sleep Again (F),6,16882,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,9,[3] (F) Never Sleep Again (Keinemusik Remix) (Keinemusik Remix) Keinemusik remix,124,17965,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,10,Keinemusik remix [3] (F) Never Sleep Again (Keinemusik Remix) (Keinemusik Remix),124,24200,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,11,Never Sleep Again (Keinemusik Remix) (Keinemusik Remix) Keinemusik remix,124,16712,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,12,Keinemusik remix Never Sleep Again (Keinemusik Remix) (Keinemusik Remix),123,16480,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,13,[3] (F) Never Sleep Again (Keinemusik Remix) Solomun,25,22662,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,14,Solomun [3] (F) Never Sleep Again (Keinemusik Remix),25,18772,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,15,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik,113,16923,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,16,Keinemusik [3] (F) Never Sleep Again (Keinemusik Remix),35,18652,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,17,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik Solomun,155,20284,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,18,Keinemusik Solomun [3] (F) Never Sleep Again (Keinemusik Remix),165,20215,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,19,[3] (F) Never Sleep Again (Keinemusik Remix) Keinemusik & Solomun,194,22199,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,20,Keinemusik & Solomun [3] (F) Never Sleep Again (Keinemusik Remix),239,23635,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,21,Never Sleep Again Solomun,6,15773,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,22,Solomun Never Sleep Again,25,17910,Y,1,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,23,Never Sleep Again Keinemusik,25,23230,N,,N
49,[3] (F) Never Sleep Again (Keinemusik Remix),Solomun,24,Keinemusik Never Sleep Again,25,30294,N,,Y
50,Bluebird (Extended Mix),LevyM,1,Bluebird (Extended Mix) LevyM,6,6270,Y,1,N
50,Bluebird (Extended Mix),LevyM,2,LevyM Bluebird (Extended Mix),123,18611,N,,Y
51,Tumhe (Original Mix),Niki Muxx,1,Tumhe (Original Mix) Niki Muxx,6,6705,Y,1,N
51,Tumhe (Original Mix),Niki Muxx,2,Niki Muxx Tumhe (Original Mix),231,24111,N,,N
51,Tumhe (Original Mix),Niki Muxx,3,Tumhe Niki Muxx,6,8296,N,,N
51,Tumhe (Original Mix),Niki Muxx,4,Niki Muxx Tumhe,186,24530,N,,N
51,Tumhe (Original Mix),Niki Muxx,5,Tumhe (Original Mix) (Original Mix) Niki Muxx,6,6032,N,,N
51,Tumhe (Original Mix),Niki Muxx,6,Niki Muxx Tumhe (Original Mix) (Original Mix),0,6793,N,,Y
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",1,Whatever We Call It (Original Mix) Tripolism,59,19249,Y,16,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",2,Tripolism Whatever We Call It (Original Mix),21,18814,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",3,Whatever We Call It (Original Mix) Meera (NO),48,19786,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",4,Meera (NO) Whatever We Call It (Original Mix),16,15888,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",5,Whatever We Call It (Original Mix) Tripolism Meera (NO),22,14831,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",6,Tripolism Meera (NO) Whatever We Call It (Original Mix),33,21116,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",7,Whatever We Call It (Original Mix) Tripolism & Meera (NO),57,19738,N,,N
52,Whatever We Call It (Original Mix),"Tripolism, Meera (NO)",8,Tripolism & Meera (NO) Whatever We Call It (Original Mix),23,17099,N,,Y
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",1,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) Antdot,87,24968,Y,1,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",2,Antdot [3] Body Conversations (feat. Starving Yet Full) (Original Mix),61,16876,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",3,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) MAXI MERAKI,102,18313,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",4,MAXI MERAKI [3] Body Conversations (feat. Starving Yet Full) (Original Mix),123,19809,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",5,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) Samm (BE),60,17300,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",6,Samm (BE) [3] Body Conversations (feat. Starving Yet Full) (Original Mix),54,22279,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",7,[3] Body Conversations (feat. Starving Yet Full) (Original Mix) Antdot MAXI MERAKI,83,15704,N,,N
53,[3] Body Conversations (feat. Starving Yet Full) (Original Mix),"Antdot, MAXI MERAKI, Samm (BE)",8,Antdot MAXI MERAKI [3] Body Conversations (feat. Starving Yet Full) (Original Mix),87,18282,N,,Y
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",1,[1] Feelings (Original Mix) Sinvergüenza,30,19679,Y,1,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",2,Sinvergüenza [1] Feelings (Original Mix),6,14622,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",3,[1] Feelings (Original Mix) Carola d'Emilio,54,18033,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",4,Carola d'Emilio [1] Feelings (Original Mix),31,21801,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",5,[1] Feelings (Original Mix) Sinvergüenza Carola d'Emilio,31,17410,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",6,Sinvergüenza Carola d'Emilio [1] Feelings (Original Mix),32,17566,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",7,[1] Feelings (Original Mix) Sinvergüenza & Carola d'Emilio,31,20071,N,,N
54,[1] Feelings (Original Mix),"Sinvergüenza, Carola d'Emilio",8,Sinvergüenza & Carola d'Emilio [1] Feelings (Original Mix),31,16101,N,,Y
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",1,[5] Touching My Body Skepta,91,21695,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",2,Skepta [5] Touching My Body,139,27947,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",3,[5] Touching My Body Jammer,39,22990,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",4,Jammer [5] Touching My Body,31,24625,N,,N
55,[5] Touching My Body,"Skepta, Jammer, Etta Bond",5,[5] Touching My Body Etta Bond,41,21462,Y,7,Y
56,[6] Hide (Original Mix),Felix Raphael & Theologos,1,[6] Hide (Original Mix) Felix Raphael,6,14847,Y,1,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,2,Felix Raphael [6] Hide (Original Mix),6,6103,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,3,[6] Hide (Original Mix) Theologos,6,14707,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,4,Theologos [6] Hide (Original Mix),6,15620,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,5,[6] Hide (Original Mix) Felix Raphael Theologos,103,24224,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,6,Felix Raphael Theologos [6] Hide (Original Mix),113,17674,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,7,[6] Hide (Original Mix) Felix Raphael & Theologos,103,19103,N,,N
56,[6] Hide (Original Mix),Felix Raphael & Theologos,8,Felix Raphael & Theologos [6] Hide (Original Mix),112,24601,N,,Y
57,[6-7] Mwele,"Egeme, Idd Aziz",1,[6-7] Mwele Egeme,61,21682,Y,1,N
57,[6-7] Mwele,"Egeme, Idd Aziz",2,Egeme [6-7] Mwele,61,17031,N,,Y
58,[3] Intuición (Club Mix),"Yulia Niko, Sil Romero",1,[3] Intuición (Club Mix) Yulia Niko,80,20862,N,,N
58,[3] Intuición (Club Mix),"Yulia Niko, Sil Romero",2,Yulia Niko [3] Intuición (Club Mix),106,23757,N,,N
58,[3] Intuición (Club Mix),"Yulia Niko, Sil Romero",3,[3] Intuición (Club Mix) Sil Romero,109,21995,Y,18,Y
59,[5] Lune (Original Mix),Tim Green,1,[5] Lune (Original Mix) Tim Green,176,20403,Y,1,N
59,[5] Lune (Original Mix),Tim Green,2,Tim Green [5] Lune (Original Mix),176,19685,N,,N
59,[5] Lune (Original Mix),Tim Green,3,Lune Tim Green,6,7514,N,,N
59,[5] Lune (Original Mix),Tim Green,4,Tim Green Lune,40,22474,N,,N
59,[5] Lune (Original Mix),Tim Green,5,Lune (Original Mix) Tim Green,6,6855,N,,N
59,[5] Lune (Original Mix),Tim Green,6,Tim Green Lune (Original Mix),164,15759,N,,N
59,[5] Lune (Original Mix),Tim Green,7,[5] Lune (Original Mix) (Original Mix) Tim Green,63,14813,N,,N
59,[5] Lune (Original Mix),Tim Green,8,Tim Green [5] Lune (Original Mix) (Original Mix),152,22295,N,,Y
60,[3] Losing My Religion (Extended Mix),"Samantha Loveridge, Treetalk",1,[3] Losing My Religion (Extended Mix) Samantha Loveridge,72,17137,Y,1,N
60,[3] Losing My Religion (Extended Mix),"Samantha Loveridge, Treetalk",2,Samantha Loveridge [3] Losing My Religion (Extended Mix),54,20493,N,,Y
61,[3] Time (feat. Cassie),Black Coffee,1,[3] Time (feat. Cassie) Black Coffee,63,24456,Y,12,N
61,[3] Time (feat. Cassie),Black Coffee,2,Black Coffee [3] Time (feat. Cassie),50,30558,N,,Y
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",1,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix) Ankhoï remix,68,16956,Y,1,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",2,Ankhoï remix [3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),68,17750,N,,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",3,Before The Flood Ankhoï remix,6,6323,N,,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",4,Ankhoï remix Before The Flood,50,26809,N,,N
62,[3] Before The Flood (feat. Cubicolor) (Ankhoï Remix),"&ME, Rampa, Adam Port, Keinemusik, Cubicolor",5,Before The Flood (feat. Cubicolor) (Ankhoï Remix) Ankhoï remix,6,6725,N,,Y
63,[3] A Day In Tepoztlan (Extended Mix),Kintar,1,[3] A Day In Tepoztlan (Extended Mix) Kintar,43,18641,Y,3,N
63,[3] A Day In Tepoztlan (Extended Mix),Kintar,2,Kintar [3] A Day In Tepoztlan (Extended Mix),67,15956,N,,Y
64,(F) Home (Club Mix),Solomun,1,(F) Home (Club Mix) Solomun,23,14805,Y,2,N
64,(F) Home (Club Mix),Solomun,2,Solomun (F) Home (Club Mix),6,18040,N,,N
64,(F) Home (Club Mix),Solomun,3,Home Solomun,12,3187,N,,N
64,(F) Home (Club Mix),Solomun,4,Solomun Home,6,17989,N,,N
64,(F) Home (Club Mix),Solomun,5,Home (Club Mix) Solomun,6,6830,N,,N
64,(F) Home (Club Mix),Solomun,6,Solomun Home (Club Mix),6,18404,N,,N
64,(F) Home (Club Mix),Solomun,7,Home (F) Solomun,35,20773,N,,N
64,(F) Home (Club Mix),Solomun,8,Solomun Home (F),6,17270,N,,Y
65,La Luz (Original Mix) [1],Notre Dame,1,La Luz (Original Mix) [1] Notre Dame,6,6218,Y,1,N
65,La Luz (Original Mix) [1],Notre Dame,2,Notre Dame La Luz (Original Mix) [1],114,16592,N,,N
65,La Luz (Original Mix) [1],Notre Dame,3,La Luz Notre Dame,6,8318,N,,N
65,La Luz (Original Mix) [1],Notre Dame,4,Notre Dame La Luz,35,24131,N,,N
65,La Luz (Original Mix) [1],Notre Dame,5,La Luz (Original Mix) [1] (Original Mix) Notre Dame,6,6733,N,,N
65,La Luz (Original Mix) [1],Notre Dame,6,Notre Dame La Luz (Original Mix) [1] (Original Mix),132,17463,N,,N
65,La Luz (Original Mix) [1],Notre Dame,7,La Luz (Original Mix) Notre Dame,0,6171,N,,N
65,La Luz (Original Mix) [1],Notre Dame,8,Notre Dame La Luz (Original Mix),122,18974,N,,Y
66,Fragile (Original Mix) [1],Gabbana,1,Fragile (Original Mix) [1] Gabbana,6,6770,N,,N
66,Fragile (Original Mix) [1],Gabbana,2,Gabbana Fragile (Original Mix) [1],6,14766,N,,N
66,Fragile (Original Mix) [1],Gabbana,3,Fragile Gabbana,22,61924,N,,N
66,Fragile (Original Mix) [1],Gabbana,4,Gabbana Fragile,22,35763,N,,N
66,Fragile (Original Mix) [1],Gabbana,5,Fragile (Original Mix) [1] (Original Mix) Gabbana,6,6670,Y,3,N
66,Fragile (Original Mix) [1],Gabbana,6,Gabbana Fragile (Original Mix) [1] (Original Mix),6,13772,N,,N
66,Fragile (Original Mix) [1],Gabbana,7,Fragile (Original Mix) Gabbana,6,6087,N,,N
66,Fragile (Original Mix) [1],Gabbana,8,Gabbana Fragile (Original Mix),6,15189,N,,Y
67,Blomst Original Mix,Meera (NO),1,Blomst Original Mix Meera (NO),6,6775,Y,1,N
67,Blomst Original Mix,Meera (NO),2,Meera (NO) Blomst Original Mix,28,33583,N,,N
67,Blomst Original Mix,Meera (NO),3,Blomst Meera (NO),6,6624,N,,N
67,Blomst Original Mix,Meera (NO),4,Meera (NO) Blomst,22,15670,N,,N
67,Blomst Original Mix,Meera (NO),5,Blomst Original Mix (Original Mix) Meera (NO),6,6706,N,,N
67,Blomst Original Mix,Meera (NO),6,Meera (NO) Blomst Original Mix (Original Mix),30,18173,N,,N
67,Blomst Original Mix,Meera (NO),7,Blomst (Original Mix) Meera (NO),6,6760,N,,N
67,Blomst Original Mix,Meera (NO),8,Meera (NO) Blomst (Original Mix),29,17030,N,,Y
68,Gcwanini Samantha Loveridge Extended Remix,"Korus, Blanka Mazimela, Sobantwana",1,Gcwanini Samantha Loveridge Extended Remix Korus,6,6625,Y,1,N
68,Gcwanini Samantha Loveridge Extended Remix,"Korus, Blanka Mazimela, Sobantwana",2,Korus Gcwanini Samantha Loveridge Extended Remix,44,29241,N,,N
68,Gcwanini Samantha Loveridge Extended Remix,"Korus, Blanka Mazimela, Sobantwana",3,Gcwanini Samantha Loveridge Extended Remix Blanka Mazimela,6,6091,N,,N
68,Gcwanini Samantha Loveridge Extended Remix,"Korus, Blanka Mazimela, Sobantwana",4,Blanka Mazimela Gcwanini Samantha Loveridge Extended Remix,83,20461,N,,N
68,Gcwanini Samantha Loveridge Extended Remix,"Korus, Blanka Mazimela, Sobantwana",5,Gcwanini Samantha Loveridge Extended Remix Sobantwana,6,6087,N,,Y
69,Can't Get You Out Of My Head,"Guy Gerber, Desire",1,Can't Get You Out Of My Head Guy Gerber,16,27205,Y,15,N
69,Can't Get You Out Of My Head,"Guy Gerber, Desire",2,Guy Gerber Can't Get You Out Of My Head,6,7955,N,,Y
70,Planet 9 ,Adam Port,1,Planet 9 Adam Port,161,21200,Y,16,N
70,Planet 9 ,Adam Port,2,Adam Port Planet 9,6,8275,N,,Y
71,Faithful (Musumeci Sanctus Remix),Santé,1,Faithful (Musumeci Sanctus Remix) Musumeci Sanctus remix,6,6619,Y,2,N
71,Faithful (Musumeci Sanctus Remix),Santé,2,Musumeci Sanctus remix Faithful (Musumeci Sanctus Remix),15,17032,N,,N
71,Faithful (Musumeci Sanctus Remix),Santé,3,Faithful Musumeci Sanctus remix,6,6898,N,,N
71,Faithful (Musumeci Sanctus Remix),Santé,4,Musumeci Sanctus remix Faithful,15,14333,N,,N
71,Faithful (Musumeci Sanctus Remix),Santé,5,Faithful (Musumeci Sanctus Remix) (Musumeci Sanctus Remix) Musumeci Sanctus remix,6,7416,N,,Y
72,Sun ,SOAME feat. Jinadu,1,Sun SOAME,6,6630,Y,4,N
72,Sun ,SOAME feat. Jinadu,2,SOAME Sun,11,18187,N,,Y
73,Middle Man,Dancing on Lego,1,Middle Man Dancing on Lego,6,7316,Y,1,N
73,Middle Man,Dancing on Lego,2,Dancing on Lego Middle Man,6,20004,N,,Y
74,(F) Bind (Rampa Remix),Howling,1,(F) Bind (Rampa Remix) Rampa remix,61,23322,Y,1,N
74,(F) Bind (Rampa Remix),Howling,2,Rampa remix (F) Bind (Rampa Remix),6,6249,N,,N
74,(F) Bind (Rampa Remix),Howling,3,Bind Rampa remix,6,6031,N,,N
74,(F) Bind (Rampa Remix),Howling,4,Rampa remix Bind,65,16498,N,,N
