playlist_index,original_title,original_artists,candidate_url,candidate_track_id,candidate_title,candidate_artists,candidate_key,candidate_key_camelot,candidate_year,candidate_bpm,candidate_label,candidate_genres,candidate_release,candidate_release_date,title_sim,artist_sim,base_score,bonus_year,bonus_key,final_score,guard_ok,reject_reason,search_query_index,search_query_text,candidate_index,elapsed_ms,winner
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/a-dolphins-tale/14478169,14478169,A Dolphin's Tale Chambord Discovery Remix,"DBRA, Chambord, Tale Chambord Discovery",D Major,10B,2020,118,WAYU Records,"Organic House, Melodic House & Techno",,2020-12-04,26.92307692307692,37,31.5,0,0,23.5,N,guard_low_artist_high_title_required,2,Bross (RO) Night Tales (Original Mix),13,4723,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/walk-away/14533385,14533385,Walk Away Original Mix,VICTHOR,D Major,10B,2020,122,All Day I Dream,"Organic House, Melodic House & Techno, Afro House",,2020-12-11,30.0,26,28.2,0,0,35.2,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),9,4875,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/sundar/14533384,14533384,Sundar Newman (I Love) Retouch,"Christian Lepah, VICTHOR, Newman (I Love)",C Major,8B,2020,122,All Day I Dream,"Organic House, Melodic House & Techno, Afro House",,2020-12-11,25.641025641025635,26,25.8,0,0,23.8,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),8,5290,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/amarr/14533383,14533383,Amarr Original Mix,"Alex Twin, VICTHOR",F Major,7B,2020,121,All Day I Dream,"Organic House, Melodic House & Techno, Progressive House",,2020-12-11,12.5,26,18.6,0,0,25.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),7,5363,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/la-caminata/14533382,14533382,La Caminata Original Mix,"Bross (RO), VICTHOR",E Major,12B,2020,122,All Day I Dream,"Organic House, Melodic House & Techno, Afro House",,2020-12-11,36.36363636363637,100,65.0,0,0,72.0,N,guard_short_title_high_floor,2,Bross (RO) Night Tales (Original Mix),10,7338,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/aria/14193854,14193854,Aria Newman I Love Remix,"Dee Montero, Newman (I Love), Newman I Love",A Minor,8A,2020,123,Futurescope,"Organic House, Melodic House & Techno",,2020-10-02,22.85714285714286,31,26.5,0,0,18.5,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),11,7627,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/flavor/13941141,13941141,Flavor Pambouk Remix,"Nohan, Pambouk, Flavor Pambouk",E Minor,9A,2020,120,Hoomidaas,"Organic House, Melodic House & Techno",,2020-08-21,19.354838709677423,27,22.8,0,0,14.8,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),15,4667,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/araqil/12978156,12978156,Araqil Original Mix,"Hrag Mikkel, Pambouk",A Minor,8A,2020,120,Hoomidaas,"Melodic House & Techno, Organic House, Afro House",,2020-01-27,23.529411764705884,26,24.6,0,0,31.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),16,4578,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/time/13941142,13941142,Time Armen Miran Remix,"Nohan, Armen Miran, Time Armen Miran",A# Minor,3A,2020,122,Hoomidaas,"Organic House, Melodic House & Techno",,2020-08-21,30.303030303030297,31,30.6,0,0,22.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),17,5488,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/brightness/13941179,13941179,Brightness Original Mix,"Lazarusman, Rowee",C Minor,5A,2020,123,All Day I Dream,"Organic House, Melodic House & Techno",,2020-08-21,57.142857142857146,30,44.9,0,0,51.9,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),20,5263,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/sun-of-evening/13728854,13728854,Sun of Evening Original Mix,SUMU,E Minor,9A,2020,120,Hoomidaas,"Organic House, Melodic House & Techno",,2020-06-26,40.0,16,29.2,0,0,36.2,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),18,5584,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/fibulae/14006641,14006641,Fibulae Original Mix,Sebastien Leger,F Major,7B,2020,121,Lost Miracle,"Organic House, Melodic House & Techno",,2020-08-21,33.33333333333333,26,30.0,0,0,37.0,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),21,6306,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/silver-dusk/13656636,13656636,Silver Dusk Volen Sentir Retouch,"about : river, Volen Sentir",D Minor,7A,2020,122,Nie Wieder Schlafen,"Organic House, Melodic House & Techno",,2020-06-12,23.25581395348837,42,31.7,0,0,32.7,N,guard_low_artist_high_title_required,2,Bross (RO) Night Tales (Original Mix),22,6852,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/thunder/14422270,14422270,Thunder Original Mix,Minnado,B Minor,10A,2020,122,Kindisch,"Organic House, Melodic House & Techno",,2020-12-04,22.22222222222223,13,18.1,0,0,25.1,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),25,4339,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/vacation-to-life/13186517,13186517,Vacation to Life Original Mix,Tim Green,G# Minor,1A,2020,120,All Day I Dream,"Melodic House & Techno, Organic House",,2020-03-27,29.629629629629633,23,26.6,0,0,33.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),19,7694,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/priroda/14654148,14654148,Priroda Original Mix,"Simone Vitullo, Tanit",F Minor,4A,2020,120,Go Deeva Records,"Organic House, Afro House",,2020-12-14,22.22222222222223,27,24.4,0,0,31.4,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),24,5142,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/ararat/13812809,13812809,Ararat Original Mix,Eli Nissan,A Major,11B,2020,122,Do Not Sit On The Furniture Recordings,"Organic House, Melodic House & Techno",,2020-06-26,11.764705882352942,22,16.4,0,0,23.4,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),23,5606,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/4-meditation-original-mix/12371715,12371715,4 Meditation Original Mix,"Kevin Di Serna, Guhus",G Minor,6A,2019,110,Balance Music,"Deep House, Minimal / Deep Tech",,2019-08-02,26.086956521739125,18,22.4,0,0,29.4,N,guard_artist_sim_no_overlap,3,Night Tales Bross (RO),6,623,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/sailing-original-mix/9686199,9686199,Sailing Original Mix,Bross (RO),B Minor,10A,2017,120,Crossfade Sounds,"Deep House, House, Minimal / Deep Tech",,2017-09-11,22.22222222222223,100,57.2,0,0,64.2,N,guard_short_title_high_floor,3,Night Tales Bross (RO),4,1090,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/trubadour-du-puentes-original-mix/14696315,14696315,Trubadour Du Puentes Original Mix,Bross (RO),E Minor,9A,2021,122,TRYBESof,"Organic House, Melodic House & Techno",,2021-01-22,32.25806451612904,100,62.7,0,0,69.7,N,guard_short_title_high_floor,3,Night Tales Bross (RO),5,1305,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/euphoria/11200488,11200488,Euphoria Night Mix,Bross (RO),F# Minor,11A,2018,122,The Purr,Deep House,,2018-11-26,62.5,100,79.4,0,0,80.4,N,guard_short_title_high_floor,4,Bross (RO) Night Tales,6,2064,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/erhu/11280622,11280622,Erhu Original Mix,Yamil,B Minor,10A,2018,122,Low Groove Records,"Minimal / Deep Tech, Deep House, House",,2018-12-07,13.333333333333329,0,7.3,0,0,14.3,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,13,2269,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/ko-sar-ra-di/12024984,12024984,Ko Sar Ra Di Original Mix,Basti Grub,E Major,12B,2019,124,Hoehenregler Records,"Afro House, Melodic House & Techno, Melodic House & Techno|Melodic House, Progressive House",,2019-06-14,34.78260869565217,44,38.9,0,0,45.9,N,guard_low_artist_high_title_required,4,Bross (RO) Night Tales,10,2325,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/4-meditation/12371715,12371715,4 Meditation Original Mix,"Kevin Di Serna, Guhus",G Minor,6A,2019,110,Balance Music,"Deep House, Minimal / Deep Tech",,2019-08-02,26.086956521739125,18,22.4,0,0,29.4,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,9,2372,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/little-helper-353-6/11820665,11820665,Little Helper 353-6 Original Mix,Odd Man Out,E Minor,9A,2019,124,Little Helpers,"Minimal / Deep Tech, Minimal / Deep Tech|Deep Tech, Deep House",,2019-08-06,33.33333333333333,31,32.3,0,0,39.3,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,11,2464,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/mercury-in-reverse/12007015,12007015,Mercury In Reverse Original Mix,Wild Dark,C Minor,5A,2019,118,Do Not Sit On The Furniture Recordings,Deep House,,2019-06-14,27.58620689655173,23,25.5,0,0,32.5,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,14,2527,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/forbidden-garden/12023266,12023266,Forbidden Garden Original Mix,Sebastien Leger,C Major,8B,2019,122,Lost Miracle,"Melodic House & Techno, Organic House",,2019-06-07,29.629629629629633,26,28.0,0,0,35.0,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,12,2668,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/a-matter-of-time/12043613,12043613,A Matter Of Time Original Mix,"Cari Golden, Made By Pete",D# Minor,2A,2019,123,RADIANT.,"Deep House, House",,2019-06-14,29.629629629629633,31,30.2,0,0,37.2,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,15,2886,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/one/12164559,12164559,One Original Mix,"Lee Burridge, Simon Vuarambon, Lost Desert",A Minor,8A,2019,120,All Day I Dream,Deep House,,2019-07-19,28.57142857142857,34,31.0,0,0,35.0,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,7,3115,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/city-lights/12299305,12299305,City Lights Gorje Hewek & Izhevski Extended Mix,"Blanche, Gorje Hewek, Izhevski",C Minor,5A,2019,120,Anjunadeep,"Melodic House & Techno, Organic House, Afro House",,2019-07-23,26.66666666666667,21,24.1,0,0,26.1,N,guard_artist_sim_no_overlap,4,Bross (RO) Night Tales,8,3237,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/have-a-name-feat-geri-terella/12327910,12327910,Have a Name feat. Geri Terella Original Mix,"Nacho Varela, Cruz Vittor, Geri Terella",F Major,7B,2019,123,All Day I Dream,"Deep House, Minimal / Deep Tech",,2019-08-09,36.36363636363637,31,34.0,0,0,38.0,N,guard_artist_sim_no_overlap,5,Night Tales (Original Mix) (Original Mix) Bross (RO),6,634,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/night-tales/19404396,19404396,Night Tales Original Mix,LEMON (RO),F Minor,4A,2024,123,Pulse. Records,"Afro House, Afro House|Afro / Latin, Organic House, Melodic House & Techno",,2024-08-22,100.0,50,77.5,0,0,86.0,Y,,5,Night Tales (Original Mix) (Original Mix) Bross (RO),3,666,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/night-tales/19837858,19837858,Night Tales Original Mix,"Rui Da Silva, Cosmic Bambino",G Minor,6A,2024,124,Infinity & Beyond,"Minimal / Deep Tech, House, Deep House",,2024-12-20,100.0,36,71.2,0,0,79.7,Y,,5,Night Tales (Original Mix) (Original Mix) Bross (RO),5,737,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/one-with-the-music/12075121,12075121,One with the Music Original Mix,DSF,D Minor,7A,2019,122,All Day I Dream,"Deep House, House",,2019-07-05,32.0,100,62.6,0,0,69.6,N,guard_short_title_high_floor,2,DSF Mystika (Original Mix),6,477,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/the-dwarfs-scream/18503690,18503690,The Dwarf's Scream Original Mix,Mystika,G Major,9B,2024,104,DoubSquare Records,"Psy-Trance, Psy-Trance|Progressive Psy",,2024-02-16,16.0,20,17.8,0,0,24.8,N,guard_artist_sim_no_overlap,2,DSF Mystika (Original Mix),4,550,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika-lost-desert-remix/13614990,13614990,Mystika Lost Desert Remix,"DSF, Lost Desert, Mystika Lost Desert",A# Minor,3A,2020,120,All Day I Dream,"Melodic House & Techno, Organic House, Afro House, Progressive House",,2020-06-19,100.0,100,100.0,0,0,92.0,Y,,2,DSF Mystika (Original Mix),2,647,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika/13614990,13614990,Mystika Lost Desert Remix,"DSF, Lost Desert, Mystika Lost Desert",A# Minor,3A,2020,120,All Day I Dream,"Melodic House & Techno, Organic House, Afro House, Progressive House",,2020-06-19,100.0,100,100.0,0,0,92.0,Y,,2,DSF Mystika (Original Mix),3,802,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/the-look-of-love-dsf-remix/11761786,11761786,The Look of Love DSF Remix,"VieL, DSF, of Love DSF",G Minor,6A,2019,120,RYNTH,"Deep House, House",,2019-04-01,12.121212121212125,100,51.7,0,0,43.7,N,guard_short_title_high_floor,2,DSF Mystika (Original Mix),5,897,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika/12075117,12075117,Mystika Original Mix,DSF,A# Minor,3A,2019,120,All Day I Dream,"Deep House, House",,2019-07-05,100.0,100,100.0,0,0,108.5,Y,,2,DSF Mystika (Original Mix),1,1200,Y
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/ammoudia/12075122,12075122,Ammoudia Original Mix,DSF,G Minor,6A,2019,120,All Day I Dream,"Deep House, House",,2019-07-05,40.0,100,67.0,0,0,74.0,N,guard_short_title_high_floor,3,Mystika DSF,4,582,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/ammoudia-original-mix/12075122,12075122,Ammoudia Original Mix,DSF,G Minor,6A,2019,120,All Day I Dream,"Deep House, House",,2019-07-05,40.0,100,67.0,0,0,74.0,N,guard_short_title_high_floor,3,Mystika DSF,6,648,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/kyklades-original-mix/12075123,12075123,Kyklades Original Mix,DSF,D Minor,7A,2019,120,All Day I Dream,"Deep House, House",,2019-07-05,40.0,100,67.0,0,0,74.0,N,guard_short_title_high_floor,4,DSF Mystika,4,1208,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/kyklades/12075123,12075123,Kyklades Original Mix,DSF,D Minor,7A,2019,120,All Day I Dream,"Deep House, House",,2019-07-05,40.0,100,67.0,0,0,74.0,N,guard_short_title_high_floor,6,DSF Mystika (Original Mix) (Original Mix),6,2055,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/only-time-remains-original-mix/7928617,7928617,Only Time Remains Original Mix,Tim Green,E Major,12B,2016,124,Get Physical Music,Deep House,,2016-05-06,41.1764705882353,100,67.6,0,0,72.6,N,guard_short_title_high_floor,1,The Night is Blue Tim Green,6,443,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/all-things-come-to-an-end/17813445,17813445,All Things Come To An End Extended Mix,"Lonya, Los Cabra, Marvin Jam",A Minor,8A,2023,122,Get Physical Music,"Melodic House & Techno, Progressive House, Melodic House & Techno|Melodic House, Organic House",,2023-07-07,38.095238095238095,22,30.9,0,0,32.9,N,guard_artist_sim_no_overlap,1,The Night is Blue Tim Green,4,645,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/1/7928617,7928617,Only Time Remains Original Mix,Tim Green,E Major,12B,2016,124,Get Physical Music,Deep House,,2016-05-06,41.1764705882353,100,67.6,0,0,72.6,N,guard_short_title_high_floor,1,The Night is Blue Tim Green,3,772,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/dodjo/15669742,15669742,Dodjo Amonita Remix,"Tim Green, Amonita, Dodjo Amonita",D Minor,7A,2021,122,For A Memory,"Organic House, Melodic House & Techno, Afro House",,2021-11-26,27.77777777777777,100,60.3,0,0,46.3,N,guard_short_title_high_floor,1,The Night is Blue Tim Green,5,832,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/moss/15090307,15090307,Moss Original Mix,Tim Green,Db Major,3B,2021,123,All Day I Dream,"Organic House, Melodic House & Techno",,2021-05-28,9.523809523809518,100,50.2,0,0,55.2,N,guard_short_title_high_floor,1,The Night is Blue Tim Green,2,1082,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/among-wolves/15601510,15601510,Among Wolves Volen Sentir Remix,"Tim Green, Volen Sentir, Wolves Volen Sentir",A Minor,8A,2021,123,For A Memory,"Organic House, Progressive House, Melodic House & Techno",,2021-09-03,29.16666666666667,100,61.0,0,0,47.0,N,guard_short_title_high_floor,1,The Night is Blue Tim Green,1,1122,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/philos/20564635,20564635,Philos Original Mix,"Tim Green, PROFF",Eb Major,5B,2025,99,Anjunachill,"Electronica, Downtempo",,2025-06-23,17.391304347826093,100,54.6,0,0,59.6,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,12,481,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/the-incident/15669753,15669753,The Incident Mathew Jonson & Quenum Remix,"Tim Green, Mathew Jonson, Quenum, Jonson",Eb Major,5B,2021,120,For A Memory,"Melodic House & Techno, Organic House, Afro House",,2021-11-26,34.48275862068965,100,64.0,0,0,50.0,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,4,569,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/in-memoriam/20742774,20742774,In Memoriam Tim Green Extended Mix,"Ben Böhmer, Tim Green",D Major,10B,2025,122,Anjunadeep,"Melodic House & Techno, Organic House, Melodic House & Techno|Melodic House, Progressive House",,2025-07-14,36.8421052631579,100,65.3,0,0,70.3,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,11,819,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/gum-stew/20335772,20335772,Gum Stew Original Mix,Tim Green,G Major,9B,2024,125,Get Physical Music,"Dance / Pop, Mainstage|Future House, Mainstage",,2024-12-19,40.0,100,67.0,0,0,72.0,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,13,1286,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/the-quiet-hour-original-mix/3604306,3604306,The Quiet Hour Original Mix,Tim Green,Gb Minor,11A,2012,122,Get Physical Music,Deep House,,2012-07-09,51.61290322580645,100,73.4,0,0,78.4,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,2,1474,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/philos/20609635,20609635,Philos Original Mix,"Tim Green, PROFF",Eb Major,5B,2025,99,Anjunachill,"Electronica, Downtempo",,2025-07-21,17.391304347826093,100,54.6,0,0,59.6,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,10,1557,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/minds/20633756,20633756,Minds Original Mix,Tim Green,Bb Minor,3A,2025,122,All Day I Dream,Organic House,,2025-07-25,18.181818181818187,100,55.0,0,0,60.0,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,9,1558,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/you-look-good/20633757,20633757,You Look Good Original Mix,Tim Green,E Minor,9A,2025,123,All Day I Dream,Organic House,,2025-07-25,13.333333333333329,100,52.3,0,0,57.3,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,7,1822,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/montagsmaschine/20313772,20313772,Montagsmaschine Tim Green Remix,"M.A.N.D.Y., Tim Green, Montagsmaschine Tim Green",Ab Minor,1A,2024,123,Get Physical Music,"Dance / Pop, Mainstage|Electro House, Mainstage|Big Room",,2024-07-23,29.16666666666667,100,61.0,0,0,47.0,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,15,1441,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/kitch-in/913694,913694,Kitch In Original Mix,Tim Green,A Major,11B,2009,127,DIRTYBIRD,"Tech House, House",,2009-08-05,40.0,100,67.0,0,0,72.0,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,6,2812,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/body-stars/20633755,20633755,Body Stars Original Mix,Tim Green,C Major,8B,2025,123,All Day I Dream,Organic House,,2025-07-25,29.629629629629633,100,61.3,0,0,66.3,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,8,3421,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/as-you-like-it/18230123,18230123,As You Like It TG Mix,"TRNSSTR, Tim Green",Bb Major,6B,2023,125,BEAT Music Fund,"Tech House, House, House|Acid, Tech House|Latin Tech",,2023-10-13,36.8421052631579,100,65.3,0,0,70.3,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,19,3074,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/the-sirens/19364241,19364241,The Sirens Tim Green Remix,"Rebelski, Tim Green, Sirens Tim Green",F Minor,4A,2024,123,All Day I Dream,Organic House,,2024-09-13,46.51162790697674,100,70.6,0,0,56.6,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,14,4220,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/vega/18166176,18166176,Vega Original Mix,Tim Green,E Minor,9A,2023,120,Lost Miracle,Organic House,,2023-10-13,19.04761904761905,100,55.5,0,0,60.5,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,17,4130,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/windfish/18166177,18166177,Windfish Original Mix,Tim Green,G Major,9B,2023,122,Lost Miracle,Organic House,,2023-10-13,32.0,100,62.6,0,0,67.6,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,18,4161,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/its-only-lightning/17518843,17518843,It's Only Lightning Original Mix,Tim Green,E Minor,9A,2023,120,Balance Music,"Organic House, Progressive House, Melodic House & Techno",,2023-05-05,38.888888888888886,100,66.4,0,0,71.4,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,23,2953,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/jewel/17873715,17873715,Jewel Original Mix,Tim Green,E Major,12B,2023,121,All Day I Dream,"Organic House, Melodic House & Techno",,2023-07-21,18.181818181818187,100,55.0,0,0,60.0,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,22,3810,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/silver-fade/18688145,18688145,Silver Fade Original Mix,"Tim Green, Dulus",A Minor,8A,2024,122,For A Memory,Organic House,,2024-03-14,35.71428571428571,100,64.6,0,0,69.6,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,16,5073,N
3,The Night is Blue,Tim Green,https://www.beatport.com/track/gold-of-gold/17873713,17873713,Gold of Gold Original Mix,Tim Green,A Minor,8A,2023,122,All Day I Dream,"Organic House, Progressive House, Melodic House & Techno",,2023-07-21,16.66666666666667,100,54.2,0,0,59.2,N,guard_short_title_high_floor,2,Tim Green The Night is Blue,21,4382,N
