playlist_index,original_title,original_artists,candidate_url,candidate_track_id,candidate_title,candidate_artists,candidate_key,candidate_key_camelot,candidate_year,candidate_bpm,candidate_label,candidate_genres,candidate_release,candidate_release_date,title_sim,artist_sim,base_score,bonus_year,bonus_key,final_score,guard_ok,reject_reason,search_query_index,search_query_text,candidate_index,elapsed_ms,winner
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/spaceship/22009896,22009896,Spaceship Extended Mix,Marsolo,F Minor,4A,2025,133,Positiva,"Deep House, House, Minimal / Deep Tech|Deep Tech, Minimal / Deep Tech",,2025-10-17,31.578947368421055,25,28.6,0,0,7.6,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,15,5793,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/a-place-you-wanna-go-good-life/21993672,21993672,A Place You Wanna Go (Good Life) Good Life,bullet tooth,B Minor,10A,2025,132,Positiva,"Dance / Pop, Dance / Pop|Pop",,2025-10-03,35.0,28,31.9,0,0,56.9,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,16,5809,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/come-to-ibiza/21913350,21913350,Come To Ibiza Max Dean Remix,"Mason Collective, Timeless oracle, Max Dean, Ibiza Max Dean",E Minor,9A,2025,132,MVSON,"House, Deep House, Minimal / Deep Tech, Tech House",,2025-10-03,26.315789473684205,35,30.2,0,0,28.2,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,17,6714,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/la-noche/21893118,21893118,LA NOCHE Extended Mix,"Chris Lake, Skrillex, ANITA B QUEEN",Ab Major,4B,2025,127,Black Book Records,"Bass House, Tech House, UK Garage / Bassline, House",,2025-10-03,44.44444444444444,27,36.6,0,0,12.6,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,13,7552,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/afterparty/21805588,21805588,Afterparty Extended Mix,"Gaddi, HILLS (US)",Eb Major,5B,2025,132,Catch & Release,"Tech House, Bass House, House",,2025-10-03,40.0,28,34.6,0,0,59.6,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,14,7432,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/love-parade/21774346,21774346,Love Parade Extended Mix,"Da Hool, Cassian, YOTTO",D Major,10B,2025,128,Afterlife Records,"Melodic House & Techno, Afro House, Melodic House & Techno|Melodic House, Afro House|Afro Melodic",,2025-09-19,38.095238095238095,50,43.5,0,0,19.5,N,guard_short_title_high_floor,1,(F) Planet 9 Adam Port,12,9955,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/fancy-hit/21309496,21309496,Fancy $hit Extended Mix,"CID, Taylr Renee",F Major,7B,2025,129,Catch & Release,"Tech House, House, Bass House, Tech House|Latin Tech",,2025-09-05,42.10526315789474,20,32.2,0,0,57.2,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,11,11537,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/dr-feel-right-feat-the-egyptian-lover-rome-fortune/21757821,21757821,Dr Feel Right (feat. The Egyptian Lover & Rome Fortune) feat. The Egyptian Lover & Rome Fortune,"The Egyptian Lover, Rome Fortune, Josh Baker",Bb Minor,3A,2025,128,Baker's Dozen,"House, Deep House, Minimal / Deep Tech, UK Garage / Bassline, Minimal / Deep Tech|Deep Tech",,2025-09-26,34.78260869565217,37,35.8,0,0,57.8,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,20,6609,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/i-like-it/20912581,20912581,I Like It Original Mix,"Loboski, SLESS",F Major,7B,2025,87,Wobbles & Waffles,Drum & Bass,,2025-08-29,42.10526315789474,12,28.6,0,0,-2.4,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,22,7041,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/cash-out/20566956,20566956,Cash Out EXTENDED MIX,"Bobby Shmurda, SIDEPIECE",Eb Minor,2A,2025,130,LIP SERVICE,"Tech House, Tech House|Latin Tech, House, Bass House",,2025-06-20,22.22222222222223,22,22.1,0,0,1.1,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,18,10010,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/4-the-girls/21892998,21892998,4 The Girls Extended Mix,"Rafael, Max Cardona",G Major,9B,2025,129,PlanetX,"Indie Dance, House",,2025-10-17,28.57142857142857,40,33.7,0,0,12.7,N,guard_short_title_high_floor,1,(F) Planet 9 Adam Port,25,6125,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/sexy-back/19962554,19962554,Sexy Back Original Mix,"Bruno Bona, Esteban Angel",E Minor,9A,2025,128,Bona,"Tech House, Tech House|Latin Tech, House",,2025-01-24,21.05263157894737,31,25.5,0,0,-5.5,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,19,10127,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/never-sax-enough/21630078,21630078,Never Sax Enough Iglesias Remix,"Fer BR, Iglesias, Sax Enough Iglesias",Eb Major,5B,2025,130,Sound D’Elite,"Tech House, House, UK Garage / Bassline",,2025-10-03,24.390243902439025,26,25.1,0,0,23.1,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,23,6728,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/tequila-y-limon/20813056,20813056,Tequila y Limon Extended Mix,"Kalma, JOHN ELLE, Elilluminari, Rubens Vibes",Ab Major,4B,2025,124,Club Bad Records,"Afro House, Afro House|Afro Melodic, Afro House|Afro / Latin",,2025-08-08,24.0,28,25.8,0,0,1.8,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,21,8651,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/wheres-the-party-at/21993438,21993438,Where's The Party At? Original Mix,"Locky, Luke Dean",Eb Minor,2A,2025,132,Dance Traxx LDN,"UK Garage / Bassline, House, UK Garage / Bassline|UK Garage, Tech House, Breaks / Breakbeat / UK Bass",,2025-10-17,26.66666666666667,33,29.5,0,0,-1.5,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,26,5558,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/hot-line-84/21068486,21068486,Hot Line 84' Extended Mix,Moontalk,F Minor,4A,2025,128,PlanetX,Indie Dance,,2025-09-05,47.61904761904762,35,41.9,0,0,20.9,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,24,8656,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/no-hesitating/21870256,21870256,No Hesitating Original Mix,Joe Rolét,F Minor,4A,2025,130,Hot Creations,"House, Minimal / Deep Tech|Deep Tech, UK Garage / Bassline, Deep House, UK Garage / Bassline|UK Garage, Minimal / Deep Tech",,2025-10-17,17.391304347826093,33,24.4,0,0,-6.6,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,27,6775,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/pyhu-put-your-hands-up/20969830,20969830,PYHU (Put Your Hands Up) Put Your Hands Up,"Kurd Maverick, Hugel",Eb Major,5B,2025,123,Cr2 Records,"Afro House, Afro House|Afro Melodic, Afro House|Afro / Latin, Melodic House & Techno",,2025-10-03,18.75,27,22.5,0,0,9.5,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,28,8476,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/supa-smoov/21993437,21993437,Supa Smoov Original Mix,"Locky, Luke Dean",F Major,7B,2025,132,Dance Traxx LDN,"House, UK Garage / Bassline, Minimal / Deep Tech|Deep Tech, UK Garage / Bassline|UK Garage, Minimal / Deep Tech",,2025-10-17,30.0,33,31.4,0,0,0.4,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,29,6207,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/rock-rule/21622545,21622545,Rock & Rule Extended Mix,Dennis Quin,A Minor,8A,2025,132,EARDRUMS,"UK Garage / Bassline, Breaks / Breakbeat / UK Bass, House, UK Garage / Bassline|UK Garage, Tech House",,2025-10-17,38.095238095238095,20,30.0,0,0,9.0,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,36,4983,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/lady-hear-me-tonight-remix/21628116,21628116,Lady (Hear Me Tonight) - Remix Extended,"Modjo, Sparrow & Barbossa, Koshi, Daymaan",Bb Minor,3A,2025,120,Kitsune Musique,"Afro House|Afro Melodic, Afro House, Afro House|Afro / Latin",,2025-09-26,26.66666666666667,37,31.3,0,0,29.3,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,32,7414,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/gets-like-that/21630256,21630256,Gets Like That Extended,"Max Dean, Luke Dean",Eb Major,5B,2025,130,DX3N,"House, Deep House, Tech House, Minimal / Deep Tech|Minimal House",,2025-09-19,30.303030303030297,35,32.4,0,0,19.4,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,31,7682,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/come-find-me/22178287,22178287,Come Find Me Acapella,"MK, Clementine Douglas",C Major,8B,2025,87,Columbia (Sony),Dance / Pop,,2025-10-13,32.25806451612904,22,27.6,0,0,52.6,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,37,5805,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/murder-mystery/21592952,21592952,Murder Mystery Original Mix,Jamie Jones,Eb Minor,2A,2025,128,Hot Creations,"Tech House, House",,2025-10-03,16.66666666666667,40,27.2,0,0,-3.8,N,guard_short_title_high_floor,1,(F) Planet 9 Adam Port,30,10229,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/galvanize/21200241,21200241,Galvanize Chris Lake Extended Mix,"Chris Lake, The Chemical Brothers",G Major,9B,2025,128,Positiva,Dance / Pop,,2025-08-29,33.33333333333333,20,27.3,0,0,6.3,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,35,9309,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/space-pump/21026596,21026596,Space Pump (Space Jam) (Extended Mix),Vinter (BR),B Minor,10A,2025,128,Nervous Records,"House, Tech House, Deep House, Minimal / Deep Tech|Minimal House, Funky House, Tech House|Latin Tech",,2025-08-29,41.666666666666664,22,32.8,0,0,11.8,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,34,10074,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/scream/22049145,22049145,Scream! Original Mix,CHASEWEST,G Major,9B,2025,129,Solid Grooves Records,"Tech House, House",,2025-10-17,12.5,22,16.8,0,0,-14.2,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,38,5989,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/edge-of-desire/20625808,20625808,Edge of Desire Extended Mix,"Jonas Blue, Malive",G Major,9B,2025,123,Defected,"House, Tech House, Deep House, Tech House|Latin Tech",,2025-07-18,16.66666666666667,21,18.6,0,0,43.6,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,33,11213,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/it-gets-better/22019627,22019627,It Gets Better Chris Stussy Remix,"Chris Stussy, Kettama, Better Chris Stussy",Bb Minor,3A,2025,136,Steel City Dance Discs,Dance / Pop,,2025-10-17,18.604651162790702,25,21.5,0,0,19.5,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,41,6196,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/call-you-back/22009082,22009082,Call You Back Extended Mix,"Layton Giordani, Be No Rain, GENESI (ITA)",A Major,11B,2025,130,MADMINDS,"Tech House, Bass House, House",,2025-10-17,17.391304347826093,33,24.4,0,0,0.4,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,40,6856,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/aint-nobody/21357834,21357834,Ain't Nobody Extended Mix,"Mr. Belt & Wezol, RUZE",Eb Minor,2A,2025,128,The Cuckoo's Nest,"House, Deep House, Tech House, Minimal / Deep Tech|Minimal House, UK Garage / Bassline",,2025-09-12,27.272727272727266,25,26.2,0,0,2.2,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,42,7085,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/come-with-it/21762432,21762432,Come With It Original Mix,Selecta J-Man,F Major,7B,2025,88,Born On Road,"Drum & Bass, Drum & Bass|Jump Up, Drum & Bass|Jungle",,2025-10-10,27.272727272727266,27,27.1,0,0,-3.9,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,43,6085,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/4-ya-mind/21359754,21359754,4 Ya Mind Original Mix,"AYYBO, Discip",C Major,8B,2025,128,Solid Grooves Records,"Minimal / Deep Tech|Deep Tech, House, Minimal / Deep Tech, Deep House",,2025-09-19,31.578947368421055,28,30.0,0,0,-1.0,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,39,9507,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/you-me/21879604,21879604,You & Me Extended Mix,Max Styler,F Major,7B,2025,127,Nu Moda,"Indie Dance, House",,2025-10-17,22.22222222222223,31,26.2,0,0,5.2,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,44,7279,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/where-you-are/22095333,22095333,Where You Are Millero Extended Remix,"John Summit, HAYLA, Millero",A Minor,8A,2025,126,Experts Only,"Indie Dance, House, Funky House",,2025-10-09,17.391304347826093,28,22.2,0,0,20.2,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,47,5819,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/up-down/21302857,21302857,Up Down Extended Mix,"TyriqueOrDie, bradeazy",Eb Minor,2A,2025,130,Boom Records LLC,"Bass House, Tech House",,2025-09-05,23.529411764705884,35,28.7,0,0,7.7,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,48,6821,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/system/21251156,21251156,System Extended Mix,"Odd Mob, OMNOM, HYPERBEAM",E Major,12B,2025,130,Insomniac Records,"Tech House, Bass House, House",,2025-09-05,12.5,37,23.5,0,0,-0.5,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,45,9481,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/dame-un-grrr-provi-remix/21250305,21250305,Dame Un Grrr (Provi Remix) Extended Mix,"Kate Linn, Provi, Fantomel",Gb Minor,11A,2025,123,Make The Girls Dance Records,"Afro House|Afro Melodic, Afro House, Afro House|Afro / Latin",,2025-08-22,23.529411764705884,28,25.5,0,0,1.5,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,46,9898,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/original-don/21538033,21538033,Original Don Extended Mix,"Sub Focus, Irah, Fireboy DML",F Minor,4A,2025,87,Positiva,Drum & Bass,,2025-09-19,18.181818181818187,40,28.0,0,0,4.0,N,guard_short_title_high_floor,1,(F) Planet 9 Adam Port,50,7628,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/not-gonna-be-your-boo/21587292,21587292,Not Gonna Be Your Boo Extended Mix,"Robin S, Cloonee",E Minor,9A,2025,132,Hellbent Records,"Tech House, House, UK Garage / Bassline",,2025-09-19,32.25806451612904,12,23.1,0,0,2.1,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,49,8184,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/like-i-like-it/20505201,20505201,Like I Like It Original Mix,Mau P,Ab Major,4B,2025,128,Diynamic,"Tech House, House, Tech House|Latin Tech",,2025-05-23,42.10526315789474,42,42.1,0,0,11.1,N,guard_short_title_high_floor,1,(F) Planet 9 Adam Port,51,10600,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/verano-en-ny/20564331,20564331,Verano En NY Original Mix,Toman,G Major,9B,2025,126,Solid Grooves Records,"Tech House|Latin Tech, Tech House, House",,2025-06-27,36.36363636363637,14,26.3,0,0,-4.7,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,52,10821,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/no-broke-boys/20601832,20601832,No Broke Boys Extended,"Tinashe, Disco Lines",B Major,1B,2025,131,GoodGood/NiceLife/Atlantic,Dance / Pop,,2025-06-06,25.0,20,22.8,0,0,9.8,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,53,10614,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/one2three/21782790,21782790,one2three Extended Mix,"Chris Lake, Disclosure, Leven Kali",D Minor,7A,2025,130,Disorder,"House, Tech House, UK Garage / Bassline",,2025-09-26,31.578947368421055,31,31.3,0,0,7.3,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,56,7462,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/das-da-shi/21993440,21993440,Das Da Shi Original Mix,"Locky, Luke Dean",F Minor,4A,2025,135,Dance Traxx LDN,"Breaks / Breakbeat / UK Bass, UK Garage / Bassline, UK Garage / Bassline|UK Garage",,2025-10-17,20.0,33,25.9,0,0,-5.1,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,58,5356,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/monologue/20962298,20962298,Monologue Extended Mix,Bonafique,A Minor,8A,2025,125,Get Physical Music,Indie Dance,,2025-09-10,21.05263157894737,11,16.5,0,0,-4.5,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,54,9334,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/intergalactic/21994568,21994568,Intergalactic Original Mix,GIGSTA,F Minor,4A,2025,132,Heavy House Society,"Minimal / Deep Tech|Deep Tech, House, Minimal / Deep Tech",,2025-10-17,26.086956521739125,13,20.2,0,0,-10.8,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,60,6305,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/cola/20790162,20790162,Cola ARTBAT Extended Remix,"CamelPhat, Elderbrook, ARTBAT",F Minor,4A,2025,125,Defected,"Tech House, House, Tech House|Latin Tech",,2025-08-08,27.77777777777777,44,35.1,0,0,33.1,N,guard_short_title_high_floor,1,(F) Planet 9 Adam Port,55,10999,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/focus-feat-cloves/22095335,22095335,Focus feat. CLOVES EdiP Extended Remix,"John Summit, cloves, EdiP",Gb Minor,11A,2025,130,Experts Only,"Tech House, House, Bass House, UK Garage / Bassline",,2025-10-09,13.333333333333329,30,20.8,0,0,42.8,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,59,6984,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/cloudy-eyes/21633281,21633281,Cloudy Eyes (Dance Tonight),"Keinemusik, Jesse Boykins III, Reznik (DE)",F Minor,4A,2025,122,VOD,"Melodic House & Techno, Afro House, Afro House|Afro Melodic, Melodic House & Techno|Melodic House",,2025-09-26,28.57142857142857,33,30.6,0,0,14.6,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,57,10678,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/dubplate-style/21993439,21993439,Dubplate Style Original Mix,"Locky, Luke Dean",E Minor,9A,2025,132,Dance Traxx LDN,"UK Garage / Bassline, Breaks / Breakbeat / UK Bass, UK Garage / Bassline|UK Garage, Tech House, House",,2025-10-17,41.666666666666664,33,37.8,0,0,6.8,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,62,6146,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/waitin/22178138,22178138,Waitin' Extended Mix,HotLap,Gb Major,2B,2025,122,7CULT,"House, Tech House, Deep House, Indie Dance, Minimal / Deep Tech",,2025-10-10,25.0,26,25.5,0,0,4.5,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,66,6478,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/whats-a-girl-to-do-in-25-extended/21675756,21675756,What's a Girl to Do in '25 (Extended) Extended,KI/KI,Bb Minor,3A,2025,146,Disorder,"Trance (Main Floor), Trance (Main Floor)|Hard Trance, Psy-Trance",,2025-09-12,22.727272727272734,0,12.5,0,0,-0.5,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,63,7584,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/be-there/21622546,21622546,Be There Extended Mix,Dennis Quin,G Minor,6A,2025,130,EARDRUMS,"Minimal / Deep Tech|Deep Tech, House, Minimal / Deep Tech",,2025-10-17,22.22222222222223,20,21.2,0,0,0.2,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,67,5292,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/my-mind/22189969,22189969,My Mind Extended Mix,"Korolova, JOA (US)",Eb Major,5B,2025,128,Experts Only,"Melodic House & Techno, Melodic House & Techno|Melodic Techno",,2025-10-17,11.764705882352942,26,18.2,0,0,-2.8,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,61,8314,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/shook-ones-pt-iii/21312385,21312385,"Shook Ones, Pt. III Extended",HNTR,Bb Major,6B,2025,132,Kinetica Records,Techno (Peak Time / Driving),,2025-09-12,27.77777777777777,15,22.0,0,0,9.0,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,65,8921,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/deeplow/21878783,21878783,Deeplow Original Mix,"Sama (US), Serve Cold",E Major,12B,2025,123,Places & Spaces,"Melodic House & Techno, Afro House, Melodic House & Techno|Melodic House",,2025-10-10,23.529411764705884,37,29.6,0,0,-1.4,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,68,6977,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/get-ready/21587379,21587379,Get Ready Original Mix,Easttown,Db Major,3B,2025,132,Cecille,"Jackin House, House",,2025-10-10,21.05263157894737,23,21.9,0,0,-9.1,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,69,7487,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/get-stupid/20889654,20889654,Get Stupid Original Mix,Julian Fijma,Eb Major,5B,2025,130,tszr,"Minimal / Deep Tech|Minimal House, House, Deep House",,2025-08-08,20.0,19,19.6,0,0,-11.4,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,64,10984,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/wannabe/21543920,21543920,Wannabe Extended Mix,Volac,G Major,9B,2025,128,The Myth of NYX,"Bass House, Tech House, House",,2025-09-26,35.294117647058826,14,25.7,0,0,4.7,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,71,7866,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/do-it-again/21490688,21490688,Do It Again Original Mix,Betical,E Major,12B,2025,122,Tomorrowland Music,"Melodic House & Techno, Afro House|Afro Melodic, Melodic House & Techno|Melodic House, Afro House",,2025-09-26,28.57142857142857,12,21.1,0,0,-9.9,N,guard_artist_sim_no_overlap,1,(F) Planet 9 Adam Port,70,9632,N
2,(F) Planet 9,Adam Port,https://www.beatport.com/track/the-heads-that-know-feat-comma-dee/21586075,21586075,The Heads That Know (feat. Comma Dee) Original Mix,"Charlotte de Witte, Comma Dee",G Minor,6A,2025,138,KNTXT,Techno (Peak Time / Driving),,2025-10-02,27.58620689655173,29,28.2,0,0,-2.8,N,guard_low_artist_high_title_required,1,(F) Planet 9 Adam Port,75,7515,N
